booking_id,passenger_key_hash,flight_id,booking_date,status,seat_number,status_valid_flag
B1718,fbfdae7167ca504fb6574b58058717aec2eb950ea169dfd4a4e81f4a4d437af7,UK117,2025-06-17 11:37:36.952,CANCELLED,9B,True
B1719,30e4512135119c357868dcfa2a810326ae9f8f4c74a43016116bf2ba33458b3a,6F192,2025-11-12 11:37:36.952,CANCELLED,29E,True
B1720,fff87090542f8b51a79bf35133444b0f8471fe4637a7ded64d144766c44e7bdc,AI201,2025-11-27 11:37:36.952,CANCELLED,27B,True
B1721,e9dfb2b48762cfcee48cc9c529caa8770eb7098d475585da5e1488755cbb697a,SJ126,2026-03-25 11:37:36.952,PENDING,21A,True
B1722,5283b565c90cc536cabe0fdd947f5841872cd6c8449d1b96e8ec0de5a4e2ce4d,AI177,2026-02-10 11:37:36.952,PENDING,5E,True
B1723,60a3b7a0fd4cf4e8dc1da079b82ba46eaee77e024dc64e63fdfa76f3bbaf39cc,AI092,2025-12-23 11:37:36.952,CANCELLED,26B,True
B1724,c69e01f1f8c5b49bd6cf223cf519595b36def4bdcaa285f1453b19422941dcc4,6F076,2025-10-10 11:37:36.952,CANCELLED,11D,True
B1725,b452f773ffff3926beaaad32ab667feca29d88e78d63af3d188e475c318f0619,AI185,2025-04-29 11:37:36.952,PENDING,1E,True
B1726,d1000269373ad872e18776d20eb8dc5b504cce157382b94c11b4519be82a3aeb,AI055,2025-05-14 11:37:36.952,CONFIRMED,2B,True
B1727,695819effb2e647cc96708c12760d26f7fac82ba6343df6ef1c4dfbb5bf9eee0,6F222,2026-03-15 11:37:36.952,CONFIRMED,27D,True
B1728,d391d51a20b5d10035274f269e7693ad48de80b4ff99b61855f4e4313eb28a99,AI090,2025-12-12 11:37:36.952,CONFIRMED,1C,True
B1729,b80f0792f54b48b735169ad48fab43e1494809354d2a41baabde61a641586c52,AI183,2025-06-03 11:37:36.952,PENDING,4F,True
B1730,9d2990bf14adf28987ad0230c0d32cf41e5dd7c9fe67790ce87de1a0d14dfc34,AI041,2025-04-29 11:37:36.952,PENDING,25F,True
B1731,42b87e547dae3cf711f32022a9cb7cf3f038e48e2752358e9b58cd59aa5e7d1c,6F210,2025-07-12 11:37:36.952,CONFIRMED,25F,True
B1732,08198b0acd2a75c2621123be72730f105a8950937931312ed96e5ffdd406f017,AI170,2026-01-15 11:37:36.952,CONFIRMED,3A,True
B1733,acaa798e8ab832a8831bc3b9ff7b7ad8e4926ab6ecfe3615f68d17b4df47976f,SJ008,2026-04-16 11:37:36.952,CANCELLED,2E,True
B1734,e2aecd9570718a8807f0e8649e84f841cbd416fa94f569737c9c3127f2702b4f,AI049,2025-09-29 11:37:36.952,PENDING,27E,True
B1735,bc76842e61ebedca26bcd9eaf418e5a4f40d29050372a9af629044dc36ec1983,SJ132,2025-05-12 11:37:36.952,PENDING,34E,True
B1736,e7c39412523d8efa559edb6f28acdd154dbe16ba18f8dab0afeea3e4ab42e006,SJ224,2026-01-26 11:37:36.952,CONFIRMED,28E,True
B1737,61c7785b723e9eeaf6effd5f5cef092f29f2c1764a0738be4ec9ec230c0a4872,UK038,2025-06-11 11:37:36.952,CONFIRMED,1E,True
B1738,9e9cdc2bf4b91e70025e63cc7ea079b158f64e6d9631a7cc43556b9c29593df6,SJ220,2025-08-14 11:37:36.952,PENDING,27B,True
B1739,e958f2dc756a3c1c4d30f40512bdcd9baf35851950e7e1014c5429fad541b219,6F124,2025-06-29 11:37:36.952,CANCELLED,34F,True
B1740,afd81ec419f86cb4489130cd42d84f23b6fba17ab902661d11149968be4e16da,SJ164,2025-11-16 11:37:36.952,CONFIRMED,14D,True
B1741,2244667f8f0e743ad64e69773549c10f24ec562186584437d06aade905076416,AI026,2025-05-18 11:37:36.952,PENDING,18E,True
B1742,2300988a2e179648451303b5288c8a4e2de25daf44d18e59b0f864cb00f24f4e,6F144,2025-09-14 11:37:36.952,PENDING,16D,True
B1743,5aadc6c083027b2b87c4aecc6767c86098104772d3a66d0dda11ab4cd031b0b5,6F137,2025-11-21 11:37:36.952,INVALID,6F,False
B1744,370a5d9b1e3c152abd94138f869cda838b8cbfee5c965e3d0343efe0bebe74d5,UK139,2025-09-05 11:37:36.952,CANCELLED,10A,True
B1745,b9c3c485ab3ab0dcda11120fd6a81621479eb013cec7b53ac5b9f8cd2e0006d5,UK139,2025-05-20 11:37:36.952,CONFIRMED,27B,True
B1746,3335200f8c13730ce3ea39e3d6099320f25e1b2be89a55f4666f7d507c45c594,SJ140,2025-08-31 11:37:36.952,CONFIRMED,34D,True
B1747,e0c4ae7c95c83413b3810dd2b7255fcbf8bf407eef7a1b01f21fc01e0d1b73e1,6F131,2025-04-20 11:37:36.952,CONFIRMED,9F,True
B1748,2160872f2e614a13bff2e81412b0948c5fdc0e77ddbb5981e2fc4ff99c926561,UK128,2025-11-15 11:37:36.952,PENDING,9A,True
B1749,6613c11bef2f73d9c12f23614a08b0db2e5ce7955b24d9c36106912af1ec814a,SJ219,2026-02-19 11:37:36.952,CONFIRMED,23D,True
B1750,24fc7c6096a40eed288c35c622b441eb6bbde8a9aec94edb595f67cc2e17b907,SJ159,2025-09-21 11:37:36.952,PENDING,33D,True
B1751,7367c04f5225397375bd5fdbf583232e6c813b63fac8efd4b7f203061fd3d10f,UK192,2025-09-19 11:37:36.952,CONFIRMED,17E,True
B1752,da273dc1a032c58510a0f5c40b7fb445a2c5d7764c0948ba9af184c805cbed4f,AI014,2025-08-13 11:37:36.952,CANCELLED,34F,True
B1753,2af52ca08bb9fbb89df00853ffc63d8669d9d91595d5543e8e0537bbcce1272d,SJ152,2025-08-08 11:37:36.952,CANCELLED,5C,True
B1754,e60442d25bc5f693c6cfc0937063c635de3a5baf3a0221977d97fdfdb824e54b,SJ060,2026-02-11 11:37:36.952,PENDING,3C,True
B1755,214570e8e57cbbedb0b4b324f9d19943a962fe8291da22434f634a5989e07f18,AI127,2026-02-17 11:37:36.952,CANCELLED,10F,True
B1756,df5b29f2ff7bba8607f3a0e88336de8a46fdaface5e5b3177310f9a192d55512,SJ096,2026-01-27 11:37:36.952,PENDING,11F,True
B1757,ead35841a79fee2737d8873b15d094d44e54d831f202fb3ddc4fa84ae3ebb6ad,AI215,2025-04-24 11:37:36.952,PENDING,22B,True
B1758,79bfd5dc59b585de98a96bc123673a45df114171ea2f649f20cdb96008c54d3e,UK009,2026-02-28 11:37:36.952,CANCELLED,26B,True
B1759,070c4bb71150965a2eb0e9679d4faa62494d101fb20b461e34dcec7b51ea5414,AI171,2025-10-26 11:37:36.952,PENDING,16F,True
B1760,d7883315352f12fa20d6c19c3f82874e6c989873552679c898d43df7c276fcec,UK151,2026-01-14 11:37:36.952,CANCELLED,31B,True
B1761,acaa798e8ab832a8831bc3b9ff7b7ad8e4926ab6ecfe3615f68d17b4df47976f,AI099,2025-05-22 11:37:36.952,CONFIRMED,15A,True
B1762,499e7285cc098ec708ff0827412797bc0639092672141320cf102be85b3a672f,UK050,2025-06-04 11:37:36.952,CONFIRMED,32B,True
B1763,03175f6d9373fae95f71dc8c7d95e3ffa5e79c08a1daef004201db6dd42430bd,UK092,2025-10-06 11:37:36.952,CANCELLED,3B,True
B1764,5b46c230b44c531a908051bb6c234888e249b44a92f98d515e82e9fdf1fb71bf,SJ058,2025-06-20 11:37:36.952,CANCELLED,13B,True
B1765,653cdfb1325933b24ada6db5a4afeff363cb0f52acd1f049ffaae98513b44a5e,SJ090,2025-12-21 11:37:36.952,CANCELLED,1C,True
B1766,11e337e7f9c993d8b3c88c25c9e2e9bbc27748902b1cdc5fb3f93994054d08bc,6F173,2025-09-07 11:37:36.952,CANCELLED,1F,True
B1767,3e07b24d68cceb8f5990bbe9ddead6b3884030d562f4a7d373834ee6a19c26ce,AI186,2025-11-19 11:37:36.952,CONFIRMED,6D,True
B1768,09d9f20b170cb65e13df0168ee65b5e40907a45c66b98230f59d7dd60c63a13a,AI130,2026-03-23 11:37:36.952,PENDING,13C,True
B1769,bc683045521964cc94c27ae99da8e08e4629083220090d5554cb70c1e97832f6,SJ111,2025-11-23 11:37:36.952,INVALID,6F,False
B1770,8327c2ee1689aa6dc970de7411a1fbd55b93f654d304f70be74eabe49621e002,6F203,2025-08-04 11:37:36.952,CONFIRMED,8D,True
B1771,07b5816b6b729469de051b69faedb1ac6ebf19a846845c130c0eb96ee1b79a88,6F138,2025-05-24 11:37:36.952,PENDING,1F,True
B1772,8827f01ea81cde4c6fa53dba33d2ae9301c138d84422893db8d51fadaa58f6e1,6F109,2025-08-29 11:37:36.952,,10B,False
B1773,11e7405e976ffe2fd78666cff7c08b5698c1ab4dc4b8917abe86e0e24ee45002,AI074,2026-01-01 11:37:36.952,PENDING,16E,True
B1774,29b50a0cf1005354bee43ac4169f609fce2718c926a49545f42418af74a1306a,UK161,2026-01-07 11:37:36.952,CANCELLED,1B,True
B1775,dc8011c04d95da8562c51fdfb92dc4d19e6f865742bc5f706bbb420e4da47fcc,AI008,2025-06-19 11:37:36.952,CANCELLED,14B,True
B1776,070c4bb71150965a2eb0e9679d4faa62494d101fb20b461e34dcec7b51ea5414,UK121,2025-12-27 11:37:36.952,CANCELLED,17A,True
B1777,9985af7cd23dbc3b0b3d6d654015391b8f54314efe44e9f3501c1b8821178042,6F154,2025-04-26 11:37:36.952,CONFIRMED,11A,True
B1778,b56dbde0e0be2b561f40b96027c685159781a84b10adca21d650d985af9ada1e,6F161,2025-08-01 11:37:36.952,CONFIRMED,10D,True
B1779,d75a676921b0b5ba379cbf71c9d5375969007807daae094e5449add02f6f5e55,6F153,2026-02-01 11:37:36.952,PENDING,22B,True
B1780,d1a1bf1d8dd5ff9e5e33bd3693b9717147d2f499df1369ae6c49644bcaa6d610,6F225,2026-02-10 11:37:36.952,PENDING,11B,True
B1781,4247c8365843695e9cf30d3275a93985871cdb957c8a5ea6dd92e44287754911,AI191,2026-02-09 11:37:36.952,PENDING,18C,True
B1782,64f53d7e7225fc3d64f3f6540d1a810613c211b2494cdf30765f96cf586355c3,AI218,2025-08-18 11:37:36.952,CONFIRMED,25F,True
B1783,09d9f20b170cb65e13df0168ee65b5e40907a45c66b98230f59d7dd60c63a13a,6F267,2025-09-28 11:37:36.952,PENDING,25D,True
B1784,704f2f60253518efc14299ff656eb4988280160e8ddf10b534a049233fcfa873,UK125,2025-08-20 11:37:36.952,CANCELLED,1B,True
B1785,604c9afd067fac61e2daa8a506a2030f2d8c48a0c123a8b1750c198b0cf829c3,6F208,2025-08-19 11:37:36.952,PENDING,1B,True
B1786,5601c71b94b41720a92b86c2520a6d04c5491ffb8752f889898611516c318484,6F119,2026-02-12 11:37:36.952,CANCELLED,26B,True
B1787,ea2b1af5291e12c0c2611bb064e78be7b194642f34f2e9ff47c1ae8e4c81c7bc,AI063,2025-07-11 11:37:36.952,CONFIRMED,1E,True
B1788,479494608e848a1d5d0d63f7eca2960cb719fa53a73d3843775867fd73e68570,UK016,2025-06-05 11:37:36.952,CANCELLED,2B,True
B1789,1beed7d23e2d1c4909736ea917fc62445217e0090173c58c386af3e43d18ba28,6F048,2026-01-13 11:37:36.952,CANCELLED,30F,True
B1790,593fee80959859d7d383c3e69ce7c146283f30f8e4abba15916346fcac056ee8,6F266,2025-04-23 11:37:36.952,CANCELLED,28A,True
B1791,b4fdf273d54b2ade5506a89ba09603e0594ca44b488621e16852cbc787ac395d,AI167,2026-02-24 11:37:36.952,CONFIRMED,3C,True
B1792,856bbb0eb3f62ba53d9232d061765401395111a87959203e6a069e16a3df57fd,6F165,2026-01-17 11:37:36.952,CONFIRMED,8E,True
B1793,9585a6fe9fdeb56c2583cf346135f842c524d064c6d136b701ea94cc32f44710,SJ104,2025-11-25 11:37:36.952,CONFIRMED,14C,True
B1794,048c0b96060f4d3b4701bde452d4b9f8fd255421f16e96394f39d7a6660db18c,UK160,2025-06-26 11:37:36.952,CONFIRMED,8D,True
B1795,9feaf3cbcf88f00a6be9a5b871e6dd47c6bee76eb8c5a751689bb4c97a8023e4,UK160,2026-03-21 11:37:36.952,PENDING,9C,True
B1796,592a57960e97968130e17ea1674c5e746a86ff2626425d1c4d1c0ac8160ce884,SJ230,2025-11-28 11:37:36.952,CONFIRMED,9B,True
B1797,7d6e0117236bb59cdc989b4cc6f3dadf97dabbbefd1f8558ff0907ca3c56d895,AI042,2025-06-03 11:37:36.952,CANCELLED,1A,True
B1798,9f2f59aa1afc6e3ea30f02b73476f19278f1836a70249a7315963ed68f307055,UK197,2025-05-16 11:37:36.952,CONFIRMED,23E,True
B1799,a8d3a0706b90b36155c04d4b89075e41c3b938d6e766092b6952382382ae7676,AI107,2026-02-05 11:37:36.952,PENDING,16E,True
B1800,0669854a969bcd54ef9b4e00cea98eac24127874b83cb68a2b9c141578eac258,SJ128,2025-08-22 11:37:36.952,PENDING,7F,True
B1801,f0260781fb2aba4e4277a4959cefacd2211aef405843b1b72f148059b1d4d91e,6F121,2026-04-14 11:37:36.952,PENDING,34F,True
B1802,9238aed697b53737552fb13265a728aa7c4afa319dee6756640baac14e5946db,AI111,2025-06-30 11:37:36.952,INVALID,16B,False
B1803,360aedd4c530685d1e43c10ce4c08b4b058c3d72906b4d4ddc621c898663fb49,SJ137,2026-02-21 11:37:36.952,CONFIRMED,24F,True
B1804,677104faba0eb37cf9fc7912e402bb55962271b7b600ba163c03b6446ac91de4,AI232,2025-11-12 11:37:36.952,CONFIRMED,1F,True
B1805,9585a6fe9fdeb56c2583cf346135f842c524d064c6d136b701ea94cc32f44710,SJ113,2025-10-26 11:37:36.952,CONFIRMED,14B,True
B1806,7f7a4a05ac7584dc445b403e3f3476be43426f7f0889117eb963af5f8bb1d4c5,AI117,2025-08-02 11:37:36.952,CANCELLED,17A,True
B1807,1da5ced675158aae1330e1b276fb9f70b0e2d9ca7441caf3321cabac534484ba,6F185,2025-06-28 11:37:36.952,CANCELLED,12C,True
B1808,0179073eea13ca752a402c44f3c114d2f7d66509a2002d8ceaa4c35a155f86aa,AI194,2026-01-26 11:37:36.952,PENDING,3B,True
B1809,69439960bbccf2a6815cbefbc75c9ef207538300e4957acf44d36871752a1f41,UK045,2026-04-09 11:37:36.952,PENDING,13B,True
B1810,a965c821df17a512bfcddb4713aabf5da605a30c3b3e016e047f14523f413b2f,6F228,2026-03-20 11:37:36.952,CONFIRMED,34B,True
B1811,20e09fcd1bcdf6adcace35266b8c3d44d1b16ac792d199846a07ecfb1f4d5dd1,SJ190,2026-04-04 11:37:36.952,CANCELLED,25A,True
B1812,ffd7386b5130f996a8724381641ace5b1cff4a853c1553378584a30f244d5d3d,AI156,2026-01-06 11:37:36.952,CANCELLED,8A,True
B1813,448e628481ab8a8379ecc20c077dc8fe5c213bd5675ccb10c8e3ae3be06e316e,AI104,2025-04-21 11:37:36.952,INVALID,9D,False
B1814,67bd11a206eac494c3ee8e3d36126c731ac5750467ea07b569f985a27e5c9729,UK033,2025-06-22 11:37:36.952,CONFIRMED,26C,True
B1815,b3e6d1ab51a6c1534788e4eb16a6c052c8bdf5dbbb9b409228f6f9687c117684,UK137,2025-05-01 11:37:36.952,PENDING,3C,True
B1816,e34d7953edffb5aa7d573df25e747cf0750e426691648d08082ee9d74512c5f9,UK214,2025-06-21 11:37:36.952,PENDING,20F,True
B1817,9e2f9c24c28060dfb0d26c450d358ff0a1919faefff2cb04462ad2ef0384b5af,6F033,2025-06-07 11:37:36.952,PENDING,28D,True
B1818,3becf5df47bdff1dce63de3a38197a771e8c19aa38bef135b1a459eec32e1105,AI114,2025-11-07 11:37:36.952,CONFIRMED,26B,True
B1819,120b27eb84582f377b5f050d3db3c581e073d05d4a308369ec0e71d4364d324b,AI017,2026-01-19 11:37:36.952,CONFIRMED,21E,True
B1820,e1688c6ebc004780bcad9096d26756199cbe40862ca62d8e2d77c7a2f82d0a5d,6F244,2025-12-01 11:37:36.952,PENDING,18E,True
B1821,a8424e40f58a8f17525741e7a40184f0f28afe975a639be8591ff86e6fea896f,6F160,2025-11-27 11:37:36.952,PENDING,1C,True
B1822,2a83efe6c04452bc9e1eac7659666fc1e2ef8b35ba2aa9dbe5e67d44c035a4d9,6F088,2026-01-05 11:37:36.952,CANCELLED,17D,True
B1823,4a6add987cf788a4b9d925cf7495e0b62399b75355bfea4e79eeb1b51656f843,6F155,2025-11-26 11:37:36.952,CANCELLED,19E,True
B1824,d63e39fef866b582f833b5b8f1530f88b3f009a5a2a58f85bd8084715dbe2dcb,AI095,2026-04-15 11:37:36.952,PENDING,9B,True
B1825,39d03c4167d7676d221533e473f0d21870452dfa5c4ba1cac63e2c5696ebf8b0,6F139,2025-05-17 11:37:36.952,PENDING,5E,True
B1826,9c0013f4322332d261239555dffec69c06732e935d1aee087ffda938caa7c7ab,6F101,2025-07-11 11:37:36.952,CANCELLED,19A,True
B1827,e3645aceaf7263fa768480a43ba4286e60fa254f986bb1b251864417b42f1c9c,AI054,2025-06-23 11:37:36.952,PENDING,20D,True
B1828,d1a1bf1d8dd5ff9e5e33bd3693b9717147d2f499df1369ae6c49644bcaa6d610,SJ094,2025-05-18 11:37:36.952,CANCELLED,25B,True
B1829,71fc9efcf34b34c06caf917fe6fa53b81133b60a7a7c7779e94702f1341eae8b,6F217,2026-01-15 11:37:36.952,CANCELLED,4E,True
B1830,1da5ced675158aae1330e1b276fb9f70b0e2d9ca7441caf3321cabac534484ba,6F100,2026-04-15 11:37:36.952,CANCELLED,23C,True
B1831,10760f5869cb3300ef931074f9a321622460186725400f7051c238775eac7953,6F081,2026-02-05 11:37:36.952,CONFIRMED,21C,True
B1832,7a8dbeb399925db31777ed6db9dc78ee45725d2407faffa8b8c9caf4aaf355f7,SJ156,2025-06-17 11:37:36.952,CONFIRMED,4D,True
B1833,ffd7386b5130f996a8724381641ace5b1cff4a853c1553378584a30f244d5d3d,6F060,2025-06-07 11:37:36.952,PENDING,27D,True
B1834,61864ff2276be466a69ab1a9b45c546576ecb6da65cdcc0c9639a94034459d6e,UK129,2025-08-14 11:37:36.952,CANCELLED,33E,True
B1835,080a17634682e71ccff40216f33d1db23888846acac37c1bcd92906b217651d1,UK032,2026-02-07 11:37:36.952,CONFIRMED,2E,True
B1836,344b1186310b77f634c517ebc362e73d1cb88d8e5d694dc75479b5ded6baa922,AI166,2025-09-23 11:37:36.952,PENDING,13A,True
B1837,08cb2d3a1162156fae3f8de8547a4392bc4947f04eba00d88607c9bff433f76a,SJ056,2025-10-31 11:37:36.952,PENDING,22F,True
B1838,b24576ecd2ed6403ddcd31b778d1bbb7344f6a124efad807c9397688faa70322,SJ101,2025-06-12 11:37:36.952,PENDING,18F,True
B1839,88f7f4237aee189269417ac81c4f97a2e3ac25262ca5a762f39b765660e4cc46,SJ065,2025-05-09 11:37:36.952,PENDING,9C,True
B1840,a0c25461e64548f72466c7b41f7c1ce11519b24093f5c3c8768a5d448cc49500,SJ100,2025-04-19 11:37:36.952,PENDING,34A,True
B1841,2300988a2e179648451303b5288c8a4e2de25daf44d18e59b0f864cb00f24f4e,UK011,2025-10-24 11:37:36.952,CANCELLED,1E,True
B1842,a41aa336bdc7df1d3bea1213766b0634d96c32553c29944da7da1b2c140dbf6f,6F062,2026-02-17 11:37:36.952,PENDING,3B,True
B1843,f2263e28156d59f14eeba4506859687fe65b088df07c14a0ab56af2a77f09d65,SJ176,2025-08-15 11:37:36.952,CANCELLED,23E,True
B1844,61f8803a3134263d8bfec218adc0e2c08d82dee956fdd3bd3fee819009604317,6F120,2025-11-26 11:37:36.952,CONFIRMED,3B,True
B1845,9fca29bf66969aa3fdb96b272c6b766185937f5a27ffffdc97de71a222add84d,AI121,2026-03-05 11:37:36.952,PENDING,24A,True
B1846,202a18c1cead1aefca4dd10f410a8f34d3810987db2370d290f9b59362b79bd0,UK072,2025-08-30 11:37:36.952,CONFIRMED,34F,True
B1847,d5169308ce3fd20e529e3b94cc846e5723dbadb54b0c69af7ceb2713f60c1692,AI006,2026-04-06 11:37:36.952,CANCELLED,11B,True
B1848,907899adc7befe7a3cf0c0e78d12864b7810bfac2e943f81733ef0096b7819b0,SJ231,2025-05-19 11:37:36.952,CANCELLED,30D,True
B1849,b6212904303d11c84dc00f8f5c6098f40ef16b4cfe72e0e8f527f43238cbd88b,SJ129,2025-06-24 11:37:36.952,INVALID,12E,False
B1850,63ff9a7aafe8e1502d79cbc2a0aaf193c7229e868ce267edd25e9b512881765b,6F110,2025-04-21 11:37:36.952,PENDING,33B,True
B1851,b80f0792f54b48b735169ad48fab43e1494809354d2a41baabde61a641586c52,6F231,2025-11-26 11:37:36.952,PENDING,2D,True
B1852,fdff1477af852fb0e86fc129c5b2510e9c5f6a722608ded739cdc6277962b28e,6F095,2025-08-09 11:37:36.952,CONFIRMED,33E,True
B1853,115f110efe2c65297179f84ceb6a5154ba53e08f2d9b5659b5417adaea4e61eb,UK054,2025-05-05 11:37:36.952,CONFIRMED,18F,True
B1854,34cb09016abab11b69dcee3588cddc1f6bf194d04269a66a7f3d5d152f0b98d5,SJ123,2025-08-10 11:37:36.952,CONFIRMED,29D,True
B1855,87979b85c18377fa3ee43dd3364f334c31bb16b6c28c39aa06a0ace2b2bb137b,6F006,2026-01-04 11:37:36.952,PENDING,3D,True
B1856,222944dd62e3dd9a67e7a30b4bd1e9f2df5bc2874da2fdaa2a0c9d0dc0b3c6be,UK226,2025-05-04 11:37:36.952,PENDING,4E,True
B1857,bb9132d26cbca0e016df03b78092d28936b000d4e484bc0e3b0a154484a240ed,AI065,2026-03-07 11:37:36.952,PENDING,17E,True
B1858,28f3c2a8d2b4e70a54c280efe2a2d76a3e7523064fd65364d23f0a86d872cee7,6F008,2025-11-25 11:37:36.952,,10B,False
B1859,1912700de81700fc229f08af6a55351ca14389ea0c0b682b5d98f7e43fd18f79,AI195,2025-11-11 11:37:36.952,PENDING,7B,True
B1860,252b1f4fb0c859e1f5fe4dd3f39223ac31dff1968ab3d2b5930b6909e6d1777c,UK043,2025-08-01 11:37:36.952,,3A,False
B1861,547d9344fb2018b3014f8911219667d36401d2e162a40cb2f7f9302c1a662630,AI125,2025-10-15 11:37:36.952,CONFIRMED,25E,True
B1862,d73e5d2c4c0077f0ccf3bc7e6444253869a547ad76e2384dbb077ab6f1f0b439,AI089,2025-10-05 11:37:36.952,PENDING,21A,True
B1863,dab551ca1c235e7c6d058329449bfead01b12059fbaec69f65cd8414f170965d,UK019,2026-02-12 11:37:36.952,CONFIRMED,22C,True
B1864,013d99516c3b5284e05ed24e98fead9f9c3fc2ccc5886314c7ff6b72aa3a2482,UK078,2025-09-27 11:37:36.952,CANCELLED,22C,True
B1865,e0ba46c9a9df42b0b95915cf67847271e0c1452452258c8ba5a3f37c7bc2a982,SJ009,2025-07-28 11:37:36.952,CANCELLED,15E,True
B1866,977c3154ed97450c76e731cfa64c1b4071ddd7001d11e16f6425026abd815d64,UK178,2026-01-28 11:37:36.952,CONFIRMED,7A,True
B1867,6db11620a17d5f39a6f4f347ad59e54eab82425e10237ae79bae9fc7f0c73224,UK018,2025-11-23 11:37:36.952,CONFIRMED,13D,True
B1868,b946ce82312468e724eab57f3262a23b6c9132c8e6e30713a8848f6e7ba5688f,SJ059,2026-04-10 11:37:36.952,CANCELLED,29E,True
B1869,40c119ce6fc328a5c7c2fd0a572c20e08caaeb8003f3659b6a371d8a062fefb9,UK108,2026-02-04 11:37:36.952,CONFIRMED,19C,True
B1870,79bfd5dc59b585de98a96bc123673a45df114171ea2f649f20cdb96008c54d3e,6F045,2025-04-25 11:37:36.952,CANCELLED,5D,True
B1871,4f0fcf7fa9722f71c9e589360f458c2e186b3827dc766e79c6d467e5614e4fe8,AI144,2025-10-04 11:37:36.952,CANCELLED,23E,True
B1872,ad3bdf275e916fdac402d01898ca3a3c574ac15d01c763ad5c76f9a772a79c2f,AI244,2025-07-09 11:37:36.952,PENDING,26E,True
B1873,844bcfc3767694bbbc1892893b5dfe528b050cc8a7fb5cc5533ae56387edd1ca,6F265,2025-04-25 11:37:36.952,CONFIRMED,11B,True
B1874,2426b0a2227ebf71df01c02358fbe2e0c013c32dd2ed3111ac01227c7df8acd6,6F108,2026-01-26 11:37:36.952,CONFIRMED,16E,True
B1875,4106a53da67785e5d50e3c3b7495c032f8b5ea65429f48c6ac715ffb1db71025,6F069,2025-06-17 11:37:36.952,PENDING,17D,True
B1876,d75a676921b0b5ba379cbf71c9d5375969007807daae094e5449add02f6f5e55,6F072,2025-06-14 11:37:36.952,CANCELLED,18F,True
B1877,7eaf1e6c1630f0c8a2856d98642aa558e04431b37f75a59a998747e5f9e8496c,6F096,2025-11-09 11:37:36.952,CONFIRMED,33F,True
B1878,2e06fe05d97653f378e15a1f549233d5975eeffe396e222055ed3921fa4a9de9,SJ233,2025-12-31 11:37:36.952,PENDING,31D,True
B1879,611287edff2d9e602fc6312c5850f6c8c7f4718408f7c4e4adbda51ff8cefd15,AI203,2025-12-03 11:37:36.952,PENDING,9E,True
B1880,83c85f81da982d4c9ed3c2fcc836cdf2659cfb58f416a0ba429b205847099db5,UK147,2026-03-08 11:37:36.952,CONFIRMED,2E,True
B1881,8a476547d4cf963e230232a65adb7a9aa6ed589ac5f4438a7f13da335fe22741,UK039,2025-08-26 11:37:36.952,PENDING,8E,True
B1882,e258099877a0dfa862dd5ceb6874fed7650bfd2c8be2a10fe73abf73296ec40c,6F216,2025-10-17 11:37:36.952,CANCELLED,18B,True
B1883,431bbc9bb28a7a5e0bf25020314c9e2c077bcec5d4488d3ac5565978cd0a75fe,AI214,2025-11-17 11:37:36.952,PENDING,5B,True
B1884,a5d7ccdbaa33ef6ad8ff6cdca600e6bb1ab3186089c6286d1695f87fd374721f,UK025,2025-08-31 11:37:36.952,CANCELLED,31D,True
B1885,68817845c7bde67edec29d198d21c1460e32dcbede85fd085f7ba7a632b75af2,UK053,2025-08-10 11:37:36.952,CANCELLED,11B,True
B1886,0c2667ac3ad287d572e2898ace23dff926bf2ae1f6c450ede0c679b75f2572b9,6F130,2026-02-12 11:37:36.952,INVALID,9D,False
B1887,44f4c40b2d4180be174e74764b2fa93a31e9acf2f95cffd3d99e341557a6e008,6F247,2026-03-09 11:37:36.952,PENDING,23F,True
B1888,29b50a0cf1005354bee43ac4169f609fce2718c926a49545f42418af74a1306a,6F159,2025-12-25 11:37:36.952,CANCELLED,25C,True
B1889,0b40c4ed7240e82b9daeb1d3d1dfec63f961836cb323b1a80f47700b744efddb,UK086,2026-02-24 11:37:36.952,CANCELLED,22C,True
B1890,6d64c5db9320443a09f781a2448e89f34f0981a8a62009bf634605c5eed2f85c,6F102,2025-08-30 11:37:36.952,PENDING,12E,True
B1891,6c969592dda6775eb2d96d83f8e2d8e54a67096e4e750447f35de345c8b4d564,UK186,2026-01-26 11:37:36.952,CANCELLED,18D,True
B1892,6a1360631684f8735cc5a63873b23ab71c24661d7c84247e8b2ea7b7a659a79c,6F032,2025-08-24 11:37:36.952,PENDING,17F,True
B1893,5a9ab6e12ec4e942348d18b895371cf4040979263f639ba05335af4e3c09d3fd,6F186,2025-08-02 11:37:36.952,CONFIRMED,19A,True
B1894,7da056615e9de44036a97bc53ef4dae7905297542ca3ba538d600ce7e4d2ac6b,6F106,2026-02-24 11:37:36.952,CANCELLED,4F,True
B1895,6a8e25c32bd2561ffe6615c57c1cbc6735a28a34dcfb3a21c1e230f679cb9aaf,AI021,2025-10-05 11:37:36.952,CANCELLED,14E,True
B1896,63ac4a24e48cfe89f1218e7981373d1f1de2eac52e71435d035341619ce8ab8d,AI157,2025-11-30 11:37:36.952,PENDING,11F,True
B1897,bc503e7c17113af4a5b4cf79fc6fb04e45dd046dd453e96f390000269063a205,6F054,2025-11-01 11:37:36.952,PENDING,26F,True
