flight_id,airline,source,destination,departure_time,arrival_time,flight_id_raw,duration_raw,flight_id_valid_flag,arrival_time_adjusted,overnight_flag,duration_minutes,duration_anomaly_flag,departure_date,route
AI063,Air India,HYD,BLR,2026-04-18 07:03:41.701,2026-04-18 11:26:41.701,AI063,,True,2026-04-18 11:26:41.701,False,263.0,False,2026-04-18,HYD → BLR
SJ156,SpiceJet,BOM,DEL,2026-04-18 06:59:41.703,2026-04-18 07:34:41.703,SJ156,,True,2026-04-18 07:34:41.703,False,35.0,False,2026-04-18,BOM → DEL
UK125,Vistara,HYD,BOM,2026-04-18 06:58:41.702,2026-04-18 11:44:41.702,UK125,,True,2026-04-18 11:44:41.702,False,286.0,False,2026-04-18,HYD → BOM
AI232,Air India,DEL,BLR,2026-04-18 06:43:41.704,2026-04-18 10:13:41.704,AI232,,True,2026-04-18 10:13:41.704,False,210.0,False,2026-04-18,DEL → BLR
AI167,Air India,BLR,DEL,2026-04-18 06:43:41.703,2026-04-18 11:10:41.703,AI167,,True,2026-04-18 11:10:41.703,False,267.0,False,2026-04-18,BLR → DEL
UK160,Vistara,BLR,BOM,2026-04-18 06:42:41.703,2026-04-18 10:58:41.703,UK160,,True,2026-04-18 10:58:41.703,False,256.0,False,2026-04-18,BLR → BOM
UK160,Vistara,BLR,BOM,2026-04-18 06:42:41.703,2026-04-18 10:58:41.703,UK160,,True,2026-04-18 10:58:41.703,False,256.0,False,2026-04-18,BLR → BOM
UK129,Vistara,HYD,MAA,2026-04-18 06:29:41.702,2026-04-18 07:29:42.000,UK129,,True,2026-04-18 07:29:42.000,False,60.00496666666666,False,2026-04-18,HYD → MAA
SJ230,SpiceJet,BOM,CCU,2026-04-18 06:22:41.704,2026-04-18 10:57:41.704,SJ230,,True,2026-04-18 10:57:41.704,False,275.0,False,2026-04-18,BOM → CCU
SJ056,SpiceJet,HYD,DEL,2026-04-18 06:11:41.701,2026-04-18 07:10:41.701,SJ056,,True,2026-04-18 07:10:41.701,False,59.0,False,2026-04-18,HYD → DEL
SJ137,SpiceJet,CCU,DEL,2026-04-18 06:08:41.702,2026-04-18 10:14:41.702,SJ137,,True,2026-04-18 10:14:41.702,False,246.0,False,2026-04-18,CCU → DEL
UK214,Vistara,HYD,DEL,2026-04-18 05:30:41.704,2026-04-18 09:10:41.704,UK214,,True,2026-04-18 09:10:41.704,False,220.0,False,2026-04-18,HYD → DEL
SJ101,SpiceJet,CCU,DEL,2026-04-18 05:17:41.702,2026-04-18 06:57:41.702,SJ101,,True,2026-04-18 06:57:41.702,False,100.0,False,2026-04-18,CCU → DEL
AI017,Air India,CCU,BOM,2026-04-18 05:15:41.701,2026-04-18 08:48:41.701,AI017,,True,2026-04-18 08:48:41.701,False,213.0,False,2026-04-18,CCU → BOM
AI194,Air India,MAA,BLR,2026-04-18 05:09:41.703,2026-04-18 09:38:41.703,AI194,,True,2026-04-18 09:38:41.703,False,269.0,False,2026-04-18,MAA → BLR
AI095,Air India,DEL,MAA,2026-04-18 05:00:41.702,2026-04-18 08:18:41.702,AI095,,True,2026-04-18 08:18:41.702,False,198.0,False,2026-04-18,DEL → MAA
SJ190,SpiceJet,BOM,CCU,2026-04-18 04:57:41.703,2026-04-18 09:25:41.703,SJ190,,True,2026-04-18 09:25:41.703,False,268.0,False,2026-04-18,BOM → CCU
UK011,Vistara,CCU,DEL,2026-04-18 04:41:41.701,2026-04-18 06:25:41.701,UK011,,True,2026-04-18 06:25:41.701,False,104.0,False,2026-04-18,CCU → DEL
UK033,Vistara,HYD,DEL,2026-04-18 04:34:41.701,2026-04-18 09:18:41.701,UK033,,True,2026-04-18 09:18:41.701,False,284.0,False,2026-04-18,HYD → DEL
SJ231,SpiceJet,DEL,BLR,2026-04-18 04:23:41.704,2026-04-18 05:48:41.704,SJ231,,True,2026-04-18 05:48:41.704,False,85.0,False,2026-04-18,DEL → BLR
AI166,Air India,BOM,CCU,2026-04-18 04:20:41.703,2026-04-18 07:23:41.703,AI166,,True,2026-04-18 07:23:41.703,False,183.0,False,2026-04-18,BOM → CCU
SJ176,SpiceJet,DEL,BOM,2026-04-18 04:15:41.703,2026-04-18 06:17:41.703,SJ176,,True,2026-04-18 06:17:41.703,False,122.0,False,2026-04-18,DEL → BOM
SJ065,SpiceJet,MAA,BLR,2026-04-18 04:10:41.701,2026-04-18 06:54:41.701,SJ065,,True,2026-04-18 06:54:41.701,False,164.0,False,2026-04-18,MAA → BLR
AI089,Air India,CCU,BOM,2026-04-18 04:05:41.702,2026-04-18 04:47:41.702,AI089,,True,2026-04-18 04:47:41.702,False,42.0,False,2026-04-18,CCU → BOM
UK226,Vistara,MAA,HYD,2026-04-18 03:58:41.704,2026-04-18 05:01:41.704,UK226,,True,2026-04-18 05:01:41.704,False,63.0,False,2026-04-18,MAA → HYD
SJ123,SpiceJet,BOM,CCU,2026-04-18 03:57:41.702,2026-04-18 05:25:41.702,SJ123,,True,2026-04-18 05:25:41.702,False,88.0,False,2026-04-18,BOM → CCU
AI054,Air India,HYD,CCU,2026-04-18 03:44:41.701,2026-04-18 08:10:41.701,AI054,,True,2026-04-18 08:10:41.701,False,266.0,False,2026-04-18,HYD → CCU
UK019,Vistara,BOM,HYD,2026-04-18 03:41:41.701,2026-04-18 04:35:41.701,UK019,,True,2026-04-18 04:35:41.701,False,54.0,False,2026-04-18,BOM → HYD
UK032,Vistara,BLR,BOM,2026-04-18 03:31:41.701,2026-04-18 07:28:41.701,UK032,,True,2026-04-18 07:28:41.701,False,237.0,False,2026-04-18,BLR → BOM
SJ100,SpiceJet,MAA,BLR,2026-04-18 03:28:41.702,2026-04-18 06:50:41.702,SJ100,,True,2026-04-18 06:50:41.702,False,202.0,False,2026-04-18,MAA → BLR
SJ094,SpiceJet,MAA,HYD,2026-04-18 03:23:41.702,2026-04-18 08:07:41.702,SJ094,,True,2026-04-18 08:07:41.702,False,284.0,False,2026-04-18,MAA → HYD
AI006,Air India,BOM,BLR,2026-04-18 03:04:41.701,2026-04-18 05:54:41.701,AI006,,True,2026-04-18 05:54:41.701,False,170.0,False,2026-04-18,BOM → BLR
AI195,Air India,CCU,MAA,2026-04-18 02:58:41.703,2026-04-18 04:57:41.703,AI195,,True,2026-04-18 04:57:41.703,False,119.0,False,2026-04-18,CCU → MAA
UK072,Vistara,BOM,BLR,2026-04-18 02:55:41.702,2026-04-18 05:55:42.000,UK072,,True,2026-04-18 05:55:42.000,False,180.0049666666667,False,2026-04-18,BOM → BLR
AI244,Air India,BLR,BOM,2026-04-18 02:50:41.704,2026-04-18 03:25:41.704,AI244,,True,2026-04-18 03:25:41.704,False,35.0,False,2026-04-18,BLR → BOM
SJ059,SpiceJet,CCU,DEL,2026-04-18 02:50:41.701,2026-04-18 04:06:41.701,SJ059,,True,2026-04-18 04:06:41.701,False,76.0,False,2026-04-18,CCU → DEL
SJ009,SpiceJet,CCU,BLR,2026-04-18 02:48:41.701,2026-04-18 04:23:41.701,SJ009,,True,2026-04-18 04:23:41.701,False,95.0,False,2026-04-18,CCU → BLR
AI121,Air India,HYD,MAA,2026-04-18 02:42:41.702,2026-04-18 06:11:41.702,AI121,,True,2026-04-18 06:11:41.702,False,209.0,False,2026-04-18,HYD → MAA
UK018,Vistara,BOM,CCU,2026-04-18 02:15:41.701,2026-04-18 04:08:41.701,UK018,,True,2026-04-18 04:08:41.701,False,113.0,False,2026-04-18,BOM → CCU
SJ129,SpiceJet,CCU,BOM,2026-04-18 01:48:41.702,2026-04-18 05:48:41.702,SJ129,,True,2026-04-18 05:48:41.702,False,240.0,False,2026-04-18,CCU → BOM
UK039,Vistara,HYD,BOM,2026-04-18 01:40:41.701,2026-04-18 02:53:41.701,UK039,,True,2026-04-18 02:53:41.701,False,73.0,False,2026-04-18,HYD → BOM
SJ233,SpiceJet,DEL,HYD,2026-04-18 01:18:41.704,2026-04-18 02:56:41.704,SJ233,,True,2026-04-18 02:56:41.704,False,98.0,False,2026-04-18,DEL → HYD
AI125,Unknown,CCU,DEL,2026-04-18 01:12:41.702,2026-04-18 04:51:41.702,AI125,,True,2026-04-18 04:51:41.702,False,219.0,False,2026-04-18,CCU → DEL
UK078,Vistara,BOM,HYD,2026-04-18 01:03:41.702,2026-04-18 04:32:41.702,UK078,,True,2026-04-18 04:32:41.702,False,209.0,False,2026-04-18,BOM → HYD
UK043,Unknown,DEL,HYD,2026-04-18 00:48:41.701,2026-04-18 04:52:41.701,UK043,,True,2026-04-18 04:52:41.701,False,244.0,False,2026-04-18,DEL → HYD
AI144,Air India,MAA,BOM,2026-04-18 00:43:41.702,2026-04-18 03:36:41.702,AI144,,True,2026-04-18 03:36:41.702,False,173.0,False,2026-04-18,MAA → BOM
UK054,Vistara,BLR,BOM,2026-04-18 00:37:41.701,2026-04-18 05:30:41.701,UK054,,True,2026-04-18 05:30:41.701,False,293.0,False,2026-04-18,BLR → BOM
UK108,Vistara,DEL,BLR,2026-04-18 00:28:41.702,2026-04-18 03:46:41.702,UK108,,True,2026-04-18 03:46:41.702,False,198.0,False,2026-04-18,DEL → BLR
AI203,Air India,BOM,CCU,2026-04-18 00:09:41.703,2026-04-18 02:56:41.703,AI203,,True,2026-04-18 02:56:41.703,False,167.0,False,2026-04-18,BOM → CCU
AI065,Unknown,MAA,BLR,2026-04-18 00:09:41.701,2026-04-18 05:00:41.701,AI065,,True,2026-04-18 05:00:41.701,False,291.0,False,2026-04-18,MAA → BLR
UK053,Vistara,BLR,BOM,2026-04-17 23:56:41.701,2026-04-18 02:46:41.701,UK053,,True,2026-04-18 02:46:41.701,True,170.0,False,2026-04-17,BLR → BOM
UK086,Vistara,CCU,BLR,2026-04-17 23:55:41.702,2026-04-18 02:27:41.702,UK086,,True,2026-04-18 02:27:41.702,True,152.0,False,2026-04-17,CCU → BLR
SJ223,SpiceJet,HYD,MAA,2026-04-17 23:54:41.703,2026-04-18 01:08:41.703,SJ223,,True,2026-04-18 01:08:41.703,True,74.0,False,2026-04-17,HYD → MAA
UK178,Vistara,DEL,BLR,2026-04-17 23:41:41.703,2026-04-18 04:09:41.703,UK178,,True,2026-04-18 04:09:41.703,True,268.0,False,2026-04-17,DEL → BLR
UK147,Vistara,CCU,DEL,2026-04-17 23:35:41.703,2026-04-18 02:55:41.703,UK147,,True,2026-04-18 02:55:41.703,True,200.0,False,2026-04-17,CCU → DEL
AI187,Air India,BLR,HYD,2026-04-17 23:32:41.703,2026-04-18 01:16:41.703,AI187,,True,2026-04-18 01:16:41.703,True,104.0,False,2026-04-17,BLR → HYD
UK213,Vistara,BOM,CCU,2026-04-17 23:21:41.704,2026-04-18 01:01:41.704,UK213,,True,2026-04-18 01:01:41.704,True,100.0,False,2026-04-17,BOM → CCU
AI035,Air India,DEL,MAA,2026-04-17 23:17:41.701,2026-04-18 00:48:41.701,AI035,,True,2026-04-18 00:48:41.701,True,91.0,False,2026-04-17,DEL → MAA
UK186,Vistara,BOM,BLR,2026-04-17 23:05:41.703,2026-04-18 02:22:41.703,UK186,,True,2026-04-18 02:22:41.703,True,197.0,False,2026-04-17,BOM → BLR
UK025,Vistara,DEL,BOM,2026-04-17 22:55:41.701,2026-04-18 02:47:41.701,UK025,,True,2026-04-18 02:47:41.701,True,232.0,False,2026-04-17,DEL → BOM
UK162,Vistara,BOM,CCU,2026-04-17 22:47:41.703,2026-04-18 00:21:41.703,UK162,,True,2026-04-18 00:21:41.703,True,94.0,False,2026-04-17,BOM → CCU
AI157,Air India,BLR,CCU,2026-04-17 22:45:41.703,2026-04-18 01:33:41.703,AI157,,True,2026-04-18 01:33:41.703,True,168.0,False,2026-04-17,BLR → CCU
SJ229,SpiceJet,CCU,DEL,2026-04-17 22:25:41.704,2026-04-18 00:27:41.704,SJ229,,True,2026-04-18 00:27:41.704,True,122.0,False,2026-04-17,CCU → DEL
AI214,Air India,CCU,DEL,2026-04-17 22:23:41.703,2026-04-18 02:49:41.703,AI214,,True,2026-04-18 02:49:41.703,True,266.0,False,2026-04-17,CCU → DEL
SJ157,SpiceJet,DEL,HYD,2026-04-17 22:11:41.703,2026-04-18 01:05:41.703,SJ157,,True,2026-04-18 01:05:41.703,True,174.0,False,2026-04-17,DEL → HYD
UK114,Vistara,HYD,CCU,2026-04-17 22:10:41.702,2026-04-17 23:58:41.702,UK114,,True,2026-04-17 23:58:41.702,False,108.0,False,2026-04-17,HYD → CCU
AI231,Air India,DEL,HYD,2026-04-17 21:52:41.704,2026-04-17 23:51:41.704,AI231,,True,2026-04-17 23:51:41.704,False,119.0,False,2026-04-17,DEL → HYD
UK103,Vistara,MAA,DEL,2026-04-17 21:52:41.702,2026-04-18 01:06:41.702,UK103,,True,2026-04-18 01:06:41.702,True,194.0,False,2026-04-17,MAA → DEL
AI066,Air India,HYD,MAA,2026-04-17 21:51:41.701,2026-04-18 00:11:41.701,AI066,,True,2026-04-18 00:11:41.701,True,140.0,False,2026-04-17,HYD → MAA
AI021,Air India,DEL,HYD,2026-04-17 21:39:41.701,2026-04-18 01:38:41.701,AI021,,True,2026-04-18 01:38:41.701,True,239.0,False,2026-04-17,DEL → HYD
AI113,Air India,CCU,HYD,2026-04-17 21:21:41.702,2026-04-17 23:51:41.702,AI113,,True,2026-04-17 23:51:41.702,False,150.0,False,2026-04-17,CCU → HYD
SJ031,SpiceJet,DEL,BOM,2026-04-17 21:20:41.701,2026-04-17 22:29:41.701,SJ031,,True,2026-04-17 22:29:41.701,False,69.0,False,2026-04-17,DEL → BOM
UK217,Vistara,MAA,CCU,2026-04-17 21:19:41.704,2026-04-17 22:14:41.704,UK217,,True,2026-04-17 22:14:41.704,False,55.0,False,2026-04-17,MAA → CCU
SJ120,SpiceJet,MAA,BLR,2026-04-17 21:19:41.702,2026-04-18 00:56:41.702,SJ120,,True,2026-04-18 00:56:41.702,True,217.0,False,2026-04-17,MAA → BLR
UK180,Vistara,CCU,MAA,2026-04-17 21:18:41.703,2026-04-17 23:29:41.703,UK180,,True,2026-04-17 23:29:41.703,False,131.0,False,2026-04-17,CCU → MAA
UK180,Vistara,CCU,MAA,2026-04-17 21:18:41.703,2026-04-17 23:29:41.703,UK180,,True,2026-04-17 23:29:41.703,False,131.0,False,2026-04-17,CCU → MAA
UK080,Vistara,BLR,MAA,2026-04-17 21:09:41.702,2026-04-17 22:29:41.702,UK080,,True,2026-04-17 22:29:41.702,False,80.0,False,2026-04-17,BLR → MAA
SJ124,SpiceJet,HYD,DEL,2026-04-17 21:05:41.702,2026-04-18 01:12:41.702,SJ124,,True,2026-04-18 01:12:41.702,True,247.0,False,2026-04-17,HYD → DEL
SJ115,SpiceJet,BOM,HYD,2026-04-17 21:05:41.702,2026-04-17 23:10:41.702,SJ115,,True,2026-04-17 23:10:41.702,False,125.0,False,2026-04-17,BOM → HYD
AI081,Air India,CCU,BOM,2026-04-17 21:03:41.702,2026-04-17 22:51:41.702,AI081,,True,2026-04-17 22:51:41.702,False,108.0,False,2026-04-17,CCU → BOM
AI142,Air India,BOM,DEL,2026-04-17 20:49:41.702,2026-04-17 23:03:41.702,AI142,,True,2026-04-17 23:03:41.702,False,134.0,False,2026-04-17,BOM → DEL
UK052,Vistara,BLR,CCU,2026-04-17 20:48:41.701,2026-04-17 21:40:41.701,UK052,,True,2026-04-17 21:40:41.701,False,52.0,False,2026-04-17,BLR → CCU
UK014,Vistara,HYD,MAA,2026-04-17 20:41:41.701,2026-04-17 22:06:41.701,UK014,,True,2026-04-17 22:06:41.701,False,85.0,False,2026-04-17,HYD → MAA
AI230,Unknown,CCU,BLR,2026-04-17 20:37:41.704,2026-04-18 00:22:41.704,AI230,,True,2026-04-18 00:22:41.704,True,225.0,False,2026-04-17,CCU → BLR
AI124,Air India,CCU,HYD,2026-04-17 20:28:41.702,2026-04-18 00:00:41.702,AI124,,True,2026-04-18 00:00:41.702,True,212.0,False,2026-04-17,CCU → HYD
SJ035,SpiceJet,CCU,DEL,2026-04-17 20:15:41.701,2026-04-17 21:15:42.000,SJ035,,True,2026-04-17 21:15:42.000,False,60.004983333333335,False,2026-04-17,CCU → DEL
SJ095,SpiceJet,DEL,MAA,2026-04-17 20:09:41.702,2026-04-17 23:13:41.702,SJ095,,True,2026-04-17 23:13:41.702,False,184.0,False,2026-04-17,DEL → MAA
UK230,Vistara,BLR,BOM,2026-04-17 20:02:41.704,2026-04-17 21:35:41.704,UK230,,True,2026-04-17 21:35:41.704,False,93.0,False,2026-04-17,BLR → BOM
UK171,Vistara,HYD,CCU,2026-04-17 19:59:41.703,2026-04-17 22:53:41.703,UK171,,True,2026-04-17 22:53:41.703,False,174.0,False,2026-04-17,HYD → CCU
SJ212,Unknown,MAA,BLR,2026-04-17 19:49:41.703,2026-04-17 21:44:41.703,SJ212,,True,2026-04-17 21:44:41.703,False,115.0,False,2026-04-17,MAA → BLR
UK049,Vistara,HYD,BOM,2026-04-17 19:47:41.701,2026-04-17 20:32:41.701,UK049,,True,2026-04-17 20:32:41.701,False,45.0,False,2026-04-17,HYD → BOM
UK049,Vistara,HYD,BOM,2026-04-17 19:47:41.701,2026-04-17 20:32:41.701,UK049,,True,2026-04-17 20:32:41.701,False,45.0,False,2026-04-17,HYD → BOM
AI152,Air India,BLR,CCU,2026-04-17 19:21:41.703,2026-04-17 20:26:41.703,AI152,,True,2026-04-17 20:26:41.703,False,65.0,False,2026-04-17,BLR → CCU
AI162,Air India,MAA,DEL,2026-04-17 19:20:41.703,2026-04-17 22:40:41.703,AI162,,True,2026-04-17 22:40:41.703,False,200.0,False,2026-04-17,MAA → DEL
SJ037,SpiceJet,BLR,BOM,2026-04-17 19:14:41.701,2026-04-17 22:31:41.701,SJ037,,True,2026-04-17 22:31:41.701,False,197.0,False,2026-04-17,BLR → BOM
SJ037,SpiceJet,BLR,BOM,2026-04-17 19:14:41.701,2026-04-17 22:31:41.701,SJ037,,True,2026-04-17 22:31:41.701,False,197.0,False,2026-04-17,BLR → BOM
AI172,Air India,BOM,CCU,2026-04-17 19:08:41.703,2026-04-17 19:53:41.703,AI172,,True,2026-04-17 19:53:41.703,False,45.0,False,2026-04-17,BOM → CCU
UK205,Vistara,HYD,MAA,2026-04-17 18:57:41.703,2026-04-17 21:46:41.703,UK205,,True,2026-04-17 21:46:41.703,False,169.0,False,2026-04-17,HYD → MAA
AI199,Air India,HYD,DEL,2026-04-17 18:47:41.703,2026-04-17 22:26:41.703,AI199,,True,2026-04-17 22:26:41.703,False,219.0,False,2026-04-17,HYD → DEL
SJ041,SpiceJet,CCU,HYD,2026-04-17 18:24:41.701,2026-04-17 22:59:41.701,SJ041,,True,2026-04-17 22:59:41.701,False,275.0,False,2026-04-17,CCU → HYD
AI064,Air India,BLR,MAA,2026-04-17 18:24:41.701,2026-04-17 20:07:41.701,AI064,,True,2026-04-17 20:07:41.701,False,103.0,False,2026-04-17,BLR → MAA
UK169,Vistara,HYD,DEL,2026-04-17 18:12:41.703,2026-04-17 23:01:41.703,UK169,,True,2026-04-17 23:01:41.703,False,289.0,False,2026-04-17,HYD → DEL
UK144,Vistara,BOM,CCU,2026-04-17 18:07:41.703,2026-04-17 20:59:41.703,UK144,,True,2026-04-17 20:59:41.703,False,172.0,False,2026-04-17,BOM → CCU
AI118,Air India,HYD,MAA,2026-04-17 17:50:41.702,2026-04-17 19:59:41.702,AI118,,True,2026-04-17 19:59:41.702,False,129.0,False,2026-04-17,HYD → MAA
SJ145,SpiceJet,BLR,HYD,2026-04-17 17:41:41.702,2026-04-17 20:38:41.702,SJ145,,True,2026-04-17 20:38:41.702,False,177.0,False,2026-04-17,BLR → HYD
SJ077,SpiceJet,BLR,MAA,2026-04-17 17:32:41.701,2026-04-17 19:40:41.701,SJ077,,True,2026-04-17 19:40:41.701,False,128.0,False,2026-04-17,BLR → MAA
AI126,Air India,MAA,HYD,2026-04-17 17:26:41.702,2026-04-17 20:48:41.702,AI126,,True,2026-04-17 20:48:41.702,False,202.0,False,2026-04-17,MAA → HYD
SJ033,SpiceJet,HYD,DEL,2026-04-17 17:26:41.701,2026-04-17 18:51:41.701,SJ033,,True,2026-04-17 18:51:41.701,False,85.0,False,2026-04-17,HYD → DEL
SJ180,SpiceJet,HYD,CCU,2026-04-17 17:12:41.703,2026-04-17 22:00:41.703,SJ180,,True,2026-04-17 22:00:41.703,False,288.0,False,2026-04-17,HYD → CCU
AI145,Unknown,DEL,BOM,2026-04-17 17:06:41.702,2026-04-17 21:31:41.702,AI145,,True,2026-04-17 21:31:41.702,False,265.0,False,2026-04-17,DEL → BOM
AI229,Air India,HYD,MAA,2026-04-17 16:48:41.703,2026-04-17 18:40:41.703,AI229,,True,2026-04-17 18:40:41.703,False,112.0,False,2026-04-17,HYD → MAA
SJ240,SpiceJet,BOM,HYD,2026-04-17 16:42:41.704,2026-04-17 20:21:41.704,SJ240,,True,2026-04-17 20:21:41.704,False,219.0,False,2026-04-17,BOM → HYD
SJ184,SpiceJet,CCU,DEL,2026-04-17 16:32:41.703,2026-04-17 21:00:41.703,SJ184,,True,2026-04-17 21:00:41.703,False,268.0,False,2026-04-17,CCU → DEL
AI087,Air India,MAA,DEL,2026-04-17 16:32:41.702,2026-04-17 20:30:41.702,AI087,,True,2026-04-17 20:30:41.702,False,238.0,False,2026-04-17,MAA → DEL
UK148,Vistara,HYD,BOM,2026-04-17 16:31:41.703,2026-04-17 18:43:41.703,UK148,,True,2026-04-17 18:43:41.703,False,132.0,False,2026-04-17,HYD → BOM
AI210,Air India,BLR,BOM,2026-04-17 16:13:41.703,2026-04-17 18:50:41.703,AI210,,True,2026-04-17 18:50:41.703,False,157.0,False,2026-04-17,BLR → BOM
SJ080,SpiceJet,CCU,MAA,2026-04-17 16:04:41.702,2026-04-17 17:59:41.702,SJ080,,True,2026-04-17 17:59:41.702,False,115.0,False,2026-04-17,CCU → MAA
SJ005,SpiceJet,DEL,MAA,2026-04-17 16:03:41.701,2026-04-17 17:24:41.701,SJ005,,True,2026-04-17 17:24:41.701,False,81.0,False,2026-04-17,DEL → MAA
AI212,Air India,DEL,CCU,2026-04-17 15:31:41.703,2026-04-17 20:13:41.703,AI212,,True,2026-04-17 20:13:41.703,False,282.0,False,2026-04-17,DEL → CCU
AI154,Air India,HYD,MAA,2026-04-17 15:25:41.703,2026-04-17 19:16:41.703,AI154,,True,2026-04-17 19:16:41.703,False,231.0,False,2026-04-17,HYD → MAA
UK199,Vistara,BOM,CCU,2026-04-17 15:24:41.703,2026-04-17 18:55:41.703,UK199,,True,2026-04-17 18:55:41.703,False,211.0,False,2026-04-17,BOM → CCU
UK106,Vistara,BOM,CCU,2026-04-17 15:12:41.702,2026-04-17 17:23:41.702,UK106,,True,2026-04-17 17:23:41.702,False,131.0,False,2026-04-17,BOM → CCU
UK030,Vistara,CCU,DEL,2026-04-17 15:11:41.701,2026-04-17 19:38:41.701,UK030,,True,2026-04-17 19:38:41.701,False,267.0,False,2026-04-17,CCU → DEL
AI184,Air India,BOM,CCU,2026-04-17 15:03:41.703,2026-04-17 17:03:42.000,AI184,,True,2026-04-17 17:03:42.000,False,120.00495,False,2026-04-17,BOM → CCU
SJ232,SpiceJet,MAA,BLR,2026-04-17 15:02:41.704,2026-04-17 19:22:41.704,SJ232,,True,2026-04-17 19:22:41.704,False,260.0,False,2026-04-17,MAA → BLR
AI153,Air India,BOM,CCU,2026-04-17 15:02:41.703,2026-04-17 16:30:41.703,AI153,,True,2026-04-17 16:30:41.703,False,88.0,False,2026-04-17,BOM → CCU
UK101,Vistara,DEL,HYD,2026-04-17 15:00:41.702,2026-04-17 17:43:41.702,UK101,,True,2026-04-17 17:43:41.702,False,163.0,False,2026-04-17,DEL → HYD
SJ197,SpiceJet,HYD,BLR,2026-04-17 14:49:41.703,2026-04-17 17:33:41.703,SJ197,,True,2026-04-17 17:33:41.703,False,164.0,False,2026-04-17,HYD → BLR
AI174,Air India,DEL,CCU,2026-04-17 14:45:41.703,2026-04-17 17:01:41.703,AI174,,True,2026-04-17 17:01:41.703,False,136.0,False,2026-04-17,DEL → CCU
UK090,Vistara,HYD,MAA,2026-04-17 14:44:41.702,2026-04-17 17:24:41.702,UK090,,True,2026-04-17 17:24:41.702,False,160.0,False,2026-04-17,HYD → MAA
UK124,Vistara,MAA,BLR,2026-04-17 14:35:41.702,2026-04-17 17:09:41.702,UK124,,True,2026-04-17 17:09:41.702,False,154.0,False,2026-04-17,MAA → BLR
AI239,Air India,BOM,HYD,2026-04-17 14:33:41.704,2026-04-17 17:47:41.704,AI239,,True,2026-04-17 17:47:41.704,False,194.0,False,2026-04-17,BOM → HYD
UK002,Vistara,CCU,MAA,2026-04-17 14:28:41.700,2026-04-17 19:20:41.700,UK002,,True,2026-04-17 19:20:41.700,False,292.0,False,2026-04-17,CCU → MAA
SJ055,SpiceJet,HYD,MAA,2026-04-17 14:17:41.701,2026-04-17 17:56:41.701,SJ055,,True,2026-04-17 17:56:41.701,False,219.0,False,2026-04-17,HYD → MAA
UK132,Vistara,BOM,DEL,2026-04-17 14:12:41.702,2026-04-17 16:19:41.702,UK132,,True,2026-04-17 16:19:41.702,False,127.0,False,2026-04-17,BOM → DEL
UK005,Vistara,BOM,MAA,2026-04-17 14:02:41.701,2026-04-17 18:14:41.701,UK005,,True,2026-04-17 18:14:41.701,False,252.0,False,2026-04-17,BOM → MAA
SJ244,SpiceJet,BLR,DEL,2026-04-17 13:51:41.704,2026-04-17 15:39:41.704,SJ244,,True,2026-04-17 15:39:41.704,False,108.0,False,2026-04-17,BLR → DEL
AI075,Air India,CCU,DEL,2026-04-17 13:51:41.702,2026-04-17 16:49:41.702,AI075,,True,2026-04-17 16:49:41.702,False,178.0,False,2026-04-17,CCU → DEL
AI160,Air India,MAA,DEL,2026-04-17 13:41:41.703,2026-04-17 17:01:41.703,AI160,,True,2026-04-17 17:01:41.703,False,200.0,False,2026-04-17,MAA → DEL
UK091,Vistara,CCU,BOM,2026-04-17 13:37:41.702,2026-04-17 17:31:41.702,UK091,,True,2026-04-17 17:31:41.702,False,234.0,False,2026-04-17,CCU → BOM
UK195,Vistara,HYD,BOM,2026-04-17 13:35:41.703,2026-04-17 16:35:41.703,UK195,,True,2026-04-17 16:35:41.703,False,180.0,False,2026-04-17,HYD → BOM
SJ092,SpiceJet,BLR,MAA,2026-04-17 13:19:41.702,2026-04-17 17:56:41.702,SJ092,,True,2026-04-17 17:56:41.702,False,277.0,False,2026-04-17,BLR → MAA
AI119,Air India,MAA,BLR,2026-04-17 13:15:41.702,2026-04-17 15:57:41.702,AI119,,True,2026-04-17 15:57:41.702,False,162.0,False,2026-04-17,MAA → BLR
AI151,Air India,MAA,HYD,2026-04-17 13:14:41.703,2026-04-17 14:10:41.703,AI151,,True,2026-04-17 14:10:41.703,False,56.0,False,2026-04-17,MAA → HYD
UK107,Vistara,HYD,BOM,2026-04-17 13:09:41.702,2026-04-17 14:25:41.702,UK107,,True,2026-04-17 14:25:41.702,False,76.0,False,2026-04-17,HYD → BOM
SJ019,SpiceJet,BLR,DEL,2026-04-17 13:07:41.701,2026-04-17 15:56:41.701,SJ019,,True,2026-04-17 15:56:41.701,False,169.0,False,2026-04-17,BLR → DEL
AI052,Air India,CCU,MAA,2026-04-17 13:06:41.701,2026-04-17 15:42:41.701,AI052,,True,2026-04-17 15:42:41.701,False,156.0,False,2026-04-17,CCU → MAA
SJ177,SpiceJet,BOM,CCU,2026-04-17 13:04:41.703,2026-04-17 17:37:41.703,SJ177,,True,2026-04-17 17:37:41.703,False,273.0,False,2026-04-17,BOM → CCU
AI223,Air India,BOM,CCU,2026-04-17 12:53:41.703,2026-04-17 14:42:41.703,AI223,,True,2026-04-17 14:42:41.703,False,109.0,False,2026-04-17,BOM → CCU
